total_shots_home,total_shots_away,shots_on_target_ratio_home,shots_on_target_ratio_away,average_shots_on_target_distance_home,average_shots_on_target_distance_away,shots_high_xG_home,shots_high_xG_away,shots_inside_area_home,shots_inside_area_away,shots_inside_area_ratio_home,shots_inside_area_ratio_away,shots_foot_home,shots_foot_away,shots_head_home,shots_head_away,shots_other_home,shots_other_away,total_passes_home,total_passes_away,pass_success_ratio_home,pass_success_ratio_away,key_passes_home,key_passes_away,passes_needed_to_make_a_shoot_home,passes_needed_to_make_a_shoot_away,crosses_home,crosses_away,cross_success_ratio_home,cross_success_ratio_away,corners_home,corners_away,interceptions_won_home,interceptions_won_away,recoveries_home,recoveries_away,blocks_home,blocks_away,duels_won_home,duels_won_away,tackles_home,tackles_away,tackles_success_ratio_home,tackles_success_ratio_away,fouls_committed_home,fouls_committed_away,50_50_won_home,50_50_won_away,clearances_home,clearances_away,penaltys_committed_home,penaltys_committed_away,key_errors_home,key_errors_away,miscontrols_home,miscontrols_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,pressures_home,pressures_away,counterpress_home,counterpress_away,pressures_in_attacking_third_home,pressures_in_attacking_third_away,offsides_home,offsides_away,dribbles_home,dribbles_away,dribbles_success_ratio_home,dribbles_success_ratio_away,injury_substitutions_home,injury_substitutions_away,players_off_home,players_off_away,dispossessed_home,dispossessed_away,counterattacks_home,counterattacks_away,possession_percentage_home,possession_percentage_away,recoveries_attacking_third_home,recoveries_attacking_third_away,recoveries_middle_third_home,recoveries_middle_third_away,recoveries_defensive_third_home,recoveries_defensive_third_away,shots_under_pressure_home,shots_under_pressure_away,shots_inside_area_under_pressure_home,shots_inside_area_under_pressure_away,passes_under_pressure_home,passes_under_pressure_away,passes_inside_area_under_pressure_home,passes_inside_area_under_pressure_away,set_piece_shots_home,set_piece_shots_away,set_piece_shots_inside_area_home,set_piece_shots_inside_area_away,set_piece_shots_on_target_ratio_home,set_piece_shots_on_target_ratio_away,substitutions_home,substitutions_away,tactical_substitutions_home,tactical_substitutions_away,tactical_changes_home,tactical_changes_away,formation_changes_home,formation_changes_away,last_3_matches_form_home,is_valid_last_3_matches_form_home,last_3_matches_form_away,is_valid_last_3_matches_form_away,win_rate_last_5_matches_home,is_valid_win_rate_last_5_matches_home,win_rate_last_5_matches_away,is_valid_win_rate_last_5_matches_away,win_last_home_match_home_team,is_valid_win_last_home_match_home_team,win_last_away_match_away_team,is_valid_win_last_away_match_away_team,goals_conceded_last_match_home,is_valid_goals_conceded_last_match_home,goals_conceded_last_match_away,is_valid_goals_conceded_last_match_away,goals_scored_last_match_home,is_valid_goals_scored_last_match_home,goals_scored_last_match_away,is_valid_goals_scored_last_match_away,std_shots_last_3_matches_home,is_valid_std_shots_last_3_matches_home,std_shots_last_3_matches_away,is_valid_std_shots_last_3_matches_away,winning_team
11,18,0.36363636363636365,0.5555555555555556,17.01460567976393,19.937804305869513,2,4,8,13,0.7272727272727273,0.7222222222222222,10,14,1,4,0,0,270,570,0.6037037037037037,0.8105263157894737,6,15,24.545454545454547,31.666666666666668,5,10,0.4,0.4,2,6,15,1,1,0,21,12,18,10,24,13,0.75,0.7692307692307693,8,9,0,0,22,25,0,0,1,0,11,9,1,1,0,0,182,104,18,29,44,28,2,3,8,7,0.625,0.8571428571428571,1,0,0,0,11,24,3,3,0.3009414853681679,0.699058514631832,2,0,6,1,9,0,2,2,2,2,49,107,0,3,7,8,5,5,0.2857142857142857,0.375,3,3,2,3,4,2,1,0,0,1,1,1,0.0,1,0.2,1,0,1,0,1,2,1,3,1,1,1,0,1,2.6246692913372702,1,6.683312551921141,1,away_team
17,12,0.47058823529411764,0.25,12.134466467994626,11.095416985565599,2,2,15,5,0.8823529411764706,0.4166666666666667,14,10,3,2,0,0,594,367,0.7962962962962963,0.6866485013623979,12,8,34.94117647058823,30.583333333333332,11,7,0.2727272727272727,0.42857142857142855,11,5,11,7,0,0,21,32,10,8,18,24,0.5555555555555556,0.3333333333333333,8,5,0,0,15,35,0,0,0,0,24,8,0,0,0,0,119,221,23,24,37,70,2,2,39,14,0.6923076923076923,0.6428571428571429,0,1,0,0,13,13,5,4,0.6750534289768637,0.32494657102313634,2,1,4,2,5,5,4,0,4,0,121,66,4,1,12,6,11,1,0.5,0.16666666666666666,3,2,3,1,0,0,0,0,7,1,1,1,0.6,1,0.2,1,0,1,0,1,2,1,3,1,2,1,1,1,1.4142135623730951,1,4.027681991198191,1,home_team
19,3,0.5263157894736842,0.3333333333333333,12.134178182956607,16.0,3,0,16,2,0.8421052631578947,0.6666666666666666,16,3,3,0,0,0,707,375,0.842998585572843,0.6853333333333333,17,2,37.21052631578947,125.0,17,5,0.4117647058823529,0.0,2,2,6,6,0,0,8,16,12,9,16,12,0.75,0.75,8,6,0,0,24,24,0,1,0,0,11,14,0,2,0,0,162,216,35,44,57,44,4,2,12,17,0.75,0.29411764705882354,0,0,0,0,9,5,7,6,0.6336113496828062,0.36638865031719375,0,0,5,4,1,2,5,2,5,1,95,99,5,3,9,2,9,2,0.3333333333333333,0.5,3,3,3,3,1,1,1,1,4,1,7,1,0.6,1,0.6,1,0,1,1,1,2,1,0,1,2,1,0,1,4.320493798938574,1,4.784233364802441,1,home_team
9,13,0.5555555555555556,0.23076923076923078,17.937736929050097,17.291908842228583,2,2,4,6,0.4444444444444444,0.46153846153846156,8,11,1,2,0,0,418,342,0.6578947368421053,0.5614035087719298,5,8,46.44444444444444,26.307692307692307,3,8,0.3333333333333333,0.125,3,4,2,8,0,0,18,24,11,8,21,12,0.5238095238095238,0.6666666666666666,12,12,0,0,53,43,0,0,0,0,25,16,1,0,0,0,220,186,63,46,36,35,1,2,15,23,0.7333333333333333,0.6086956521739131,0,0,0,0,9,14,3,3,0.4649391327628139,0.5350608672371862,0,2,1,3,1,3,0,2,0,1,53,69,1,0,6,8,2,3,0.6666666666666666,0.0,2,2,2,2,1,0,0,0,3,1,0,1,0.2,1,0.4,1,0,1,0,1,0,1,1,1,5,1,0,1,3.2998316455372216,1,3.39934634239519,1,away_team
36,2,0.3333333333333333,0.0,19.216907798603277,120.0,2,0,23,2,0.6388888888888888,1.0,30,1,6,1,0,0,695,186,0.8431654676258993,0.5161290322580645,22,2,19.305555555555557,93.0,23,2,0.4782608695652174,0.0,11,0,1,7,0,0,6,31,9,7,13,17,0.6923076923076923,0.4117647058823529,10,11,0,0,19,66,0,1,0,0,18,13,0,1,0,0,110,261,38,22,44,18,4,0,5,13,1.0,0.7692307692307693,0,0,0,0,17,11,2,2,0.7886586192272884,0.21134138077271158,0,0,1,3,0,4,6,1,6,1,99,27,1,0,25,2,15,2,0.24,0.0,3,3,3,3,1,0,0,0,6,1,0,1,0.6,1,0.0,1,0,1,0,1,1,1,5,1,5,1,0,1,4.496912521077347,1,2.6246692913372702,1,home_team
9,11,0.4444444444444444,0.36363636363636365,12.890301803810814,18.0430363784589,1,2,8,7,0.8888888888888888,0.6363636363636364,7,9,2,2,0,0,342,689,0.5350877192982456,0.818577648766328,5,7,38.0,62.63636363636363,8,15,0.375,0.26666666666666666,6,2,12,3,1,0,14,31,12,6,14,14,0.8571428571428571,0.42857142857142855,5,6,1,0,26,22,0,0,0,0,18,24,0,0,0,0,313,124,33,47,92,21,5,2,7,19,0.42857142857142855,0.5263157894736842,0,0,0,0,10,6,4,3,0.33837003171350183,0.6616299682864982,1,1,7,1,5,1,2,1,2,1,71,121,1,1,3,6,3,4,0.3333333333333333,0.16666666666666666,3,3,3,3,1,7,0,0,2,1,6,1,0.2,1,0.6,1,0,1,1,1,0,1,1,1,0,1,3,1,3.39934634239519,1,0.816496580927726,1,home_team
1,18,0.0,0.3333333333333333,120.0,11.991718107163472,0,3,0,13,0.0,0.7222222222222222,1,16,0,2,0,0,310,878,0.5612903225806452,0.8337129840546698,0,15,310.0,48.77777777777778,1,13,0.0,0.23076923076923078,0,3,7,5,0,0,26,18,8,4,18,7,0.4444444444444444,0.5714285714285714,11,3,2,0,38,7,1,0,0,0,19,22,1,0,0,0,240,137,40,33,34,51,2,0,10,23,0.7,0.5652173913043478,0,0,0,0,4,9,3,3,0.22259039852151585,0.7774096014784843,0,2,2,1,5,2,0,5,0,4,74,87,0,3,1,10,0,7,0.0,0.2,3,3,3,3,0,0,0,0,6,1,4,1,0.4,1,0.6,1,0,1,0,1,5,1,0,1,1,1,6,1,6.48074069840786,1,4.189935029992178,1,away_team
13,7,0.3076923076923077,0.14285714285714285,9.270638845994684,15.264337522473747,6,1,10,6,0.7692307692307693,0.8571428571428571,11,6,2,1,0,0,676,290,0.8313609467455622,0.6827586206896552,13,7,52.0,41.42857142857143,19,7,0.3684210526315789,0.2857142857142857,9,1,2,5,0,1,11,21,12,12,17,17,0.7058823529411765,0.7058823529411765,8,9,0,0,25,36,0,0,0,0,16,16,0,1,0,0,109,147,32,26,35,37,3,1,19,19,0.6842105263157895,0.5263157894736842,0,0,0,0,11,9,7,6,0.7027263806996559,0.2972736193003441,1,0,0,3,1,3,0,2,0,2,56,36,0,0,9,1,8,1,0.3333333333333333,0.0,3,1,3,1,0,1,0,0,9,1,4,1,0.8,1,0.4,1,1,1,0,1,0,1,6,1,3,1,0,1,10.614455552060438,1,5.436502143433364,1,home_team
10,15,0.6,0.4666666666666667,11.732143748942997,17.12281729009442,4,7,7,10,0.7,0.6666666666666666,9,15,1,0,0,0,534,422,0.7509363295880149,0.7061611374407583,3,8,53.4,28.133333333333333,4,10,0.0,0.4,2,6,1,10,0,1,16,17,10,11,14,16,0.7142857142857143,0.6875,4,14,1,0,24,33,0,1,1,0,24,19,0,1,0,0,129,231,35,27,35,71,1,1,17,18,0.8823529411764706,0.6666666666666666,0,0,0,0,14,11,3,2,0.5450461883183233,0.45495381168167665,0,1,1,7,0,3,1,0,1,0,124,56,3,2,7,3,4,1,0.5714285714285714,0.6666666666666666,3,2,3,2,1,0,0,0,3,1,7,1,0.2,1,0.6,1,0,1,1,1,2,1,1,1,1,1,3,1,4.027681991198191,1,1.247219128924647,1,away_team
8,21,0.25,0.38095238095238093,11.54777706333573,16.505197588539623,1,4,7,13,0.875,0.6190476190476191,6,16,2,5,0,0,315,371,0.5841269841269842,0.6307277628032345,5,15,39.375,17.666666666666668,4,12,0.25,0.4166666666666667,4,5,5,1,0,0,21,23,13,10,24,19,0.5416666666666666,0.5263157894736842,10,18,0,0,35,25,0,0,0,0,13,13,1,2,0,0,153,130,37,26,30,41,3,3,15,14,0.4666666666666667,0.7142857142857143,0,1,0,0,12,20,3,4,0.485859249956407,0.5141407500435929,0,1,2,0,3,0,1,4,1,4,52,84,1,4,8,12,7,7,0.25,0.4166666666666667,2,2,2,1,1,1,0,0,0,1,4,1,0.0,1,0.4,1,0,1,0,1,3,1,1,1,0,1,2,1,3.7416573867739413,1,3.2998316455372216,1,draw
7,10,0.42857142857142855,0.2,20.03675511563009,22.044709319277146,0,1,4,5,0.5714285714285714,0.5,6,10,1,0,0,0,380,390,0.6605263157894737,0.6641025641025641,2,7,54.285714285714285,39.0,13,1,0.23076923076923078,0.0,6,4,5,8,0,1,18,10,9,12,14,25,0.6428571428571429,0.48,7,6,1,0,31,56,0,0,0,0,22,15,0,0,0,0,109,148,24,29,35,34,5,3,18,13,0.3333333333333333,0.46153846153846156,0,0,0,0,16,7,3,2,0.5602704036951002,0.4397295963048999,0,1,3,5,2,3,2,2,2,1,50,64,0,1,6,7,4,2,0.5,0.2857142857142857,3,3,3,3,2,2,0,0,3,1,1,1,0.4,1,0.0,1,0,1,0,1,1,1,3,1,2,1,1,1,0.9428090415820634,1,3.39934634239519,1,away_team
9,15,0.2222222222222222,0.6666666666666666,21.195619993793866,14.933727573227605,1,2,6,11,0.6666666666666666,0.7333333333333333,7,13,2,2,0,0,406,412,0.7389162561576355,0.7305825242718447,7,11,45.111111111111114,27.466666666666665,6,13,0.5,0.3076923076923077,4,8,5,2,0,0,21,20,24,25,36,33,0.6666666666666666,0.7575757575757576,14,13,0,0,32,18,0,0,0,0,12,11,3,1,0,0,139,170,26,46,27,73,3,0,30,24,0.4666666666666667,0.5,0,0,0,0,20,25,2,4,0.4297101772294523,0.5702898227705476,2,0,0,2,3,0,1,1,1,1,36,36,0,1,5,7,4,5,0.2,0.42857142857142855,2,3,2,3,0,0,0,0,6,1,9,1,0.6,1,0.8,1,0,1,1,1,2,1,0,1,1,1,4,1,0.4714045207910317,1,10.842303978193728,1,away_team
25,4,0.32,0.5,17.183844662929616,9.46816522015588,5,0,18,4,0.72,1.0,17,2,8,2,0,0,475,386,0.7263157894736842,0.6398963730569949,17,3,19.0,96.5,17,13,0.23529411764705882,0.23076923076923078,9,2,5,4,0,0,21,27,15,7,22,14,0.6818181818181818,0.5,7,12,0,0,38,31,0,0,0,0,12,23,1,1,0,0,84,127,24,28,26,25,4,1,21,14,0.6666666666666666,0.5,0,0,0,0,7,15,2,1,0.5762356927466117,0.42376430725338826,0,1,3,1,2,2,6,2,4,2,48,35,2,0,16,1,11,1,0.3125,1.0,3,3,3,3,1,0,0,0,7,1,3,1,0.6,1,0.2,1,1,1,1,1,0,1,1,1,4,1,0,1,1.699673171197595,1,3.39934634239519,1,draw
19,6,0.3157894736842105,0.3333333333333333,14.278030674690264,22.856830339497968,3,1,13,4,0.6842105263157895,0.6666666666666666,15,6,4,0,0,0,780,275,0.8358974358974359,0.6254545454545455,12,2,41.05263157894737,45.833333333333336,12,3,0.3333333333333333,0.0,15,4,4,11,0,0,19,19,12,15,16,20,0.75,0.75,7,7,0,0,11,52,1,0,0,1,17,12,2,0,0,0,149,186,59,13,65,17,1,0,21,12,0.7142857142857143,0.6666666666666666,0,0,0,0,16,13,0,0,0.727797220032375,0.27220277996762504,1,0,3,3,0,8,3,2,3,1,107,64,4,0,15,4,11,2,0.26666666666666666,0.25,2,2,2,2,0,0,0,0,7,1,3,1,0.8,1,0.4,1,1,1,1,1,3,1,4,1,4,1,0,1,0.9428090415820634,1,2.449489742783178,1,home_team
11,5,0.2727272727272727,0.2,13.863328997455556,31.59778473247768,1,0,6,0,0.5454545454545454,0.0,7,5,4,0,0,0,564,276,0.6826241134751773,0.5217391304347826,9,3,51.27272727272727,55.2,15,3,0.4666666666666667,0.0,9,3,1,7,0,1,18,39,13,18,19,30,0.6842105263157895,0.6,7,9,0,0,19,54,0,0,1,0,11,16,0,0,0,0,147,225,48,28,45,50,2,2,25,19,0.52,0.6842105263157895,0,0,0,0,19,14,1,1,0.6516617104492047,0.3483382895507952,0,2,0,3,1,3,3,3,3,0,133,51,6,0,10,2,6,0,0.2,0.5,3,2,3,2,1,0,0,0,3,1,1,1,0.2,1,0.0,1,0,1,0,1,0,1,1,1,1,1,1,1,3.39934634239519,1,3.7416573867739413,1,away_team
8,13,0.25,0.5384615384615384,16.119591942686792,17.183860925760367,0,2,7,11,0.875,0.8461538461538461,5,10,3,3,0,0,321,539,0.6074766355140186,0.7328385899814471,6,9,40.125,41.46153846153846,12,11,0.16666666666666666,0.09090909090909091,1,7,12,3,0,1,22,21,19,27,31,32,0.6129032258064516,0.84375,10,7,0,1,30,16,1,0,0,0,15,17,0,1,0,0,201,139,40,47,45,42,0,1,22,27,0.3181818181818182,0.6296296296296297,0,0,0,0,19,25,1,1,0.31688078325093355,0.6831192167490664,1,0,4,1,8,3,4,2,4,2,53,85,1,4,3,10,3,8,0.3333333333333333,0.4,1,2,1,2,0,0,0,0,1,1,3,1,0.4,1,0.2,1,0,1,1,1,4,1,4,1,0,1,3,1,1.699673171197595,1,4.027681991198191,1,away_team
11,3,0.2727272727272727,0.6666666666666666,11.677846104883129,17.1765661469505,1,0,9,3,0.8181818181818182,1.0,8,2,3,1,0,0,551,387,0.8148820326678766,0.7312661498708011,8,3,50.09090909090909,129.0,18,9,0.2777777777777778,0.1111111111111111,6,7,7,5,0,0,21,20,6,7,11,18,0.5454545454545454,0.3888888888888889,4,7,0,0,24,14,0,0,0,0,8,18,1,2,0,0,127,188,26,25,42,53,2,1,20,10,0.75,0.9,0,0,0,0,15,10,3,2,0.6155502603658122,0.3844497396341876,0,0,5,2,3,3,3,3,3,3,56,82,2,0,9,2,7,2,0.2222222222222222,1.0,3,3,3,3,5,1,0,0,9,1,3,1,1.0,1,0.2,1,1,1,1,1,0,1,1,1,1,1,0,1,10.402991022884823,1,0.816496580927726,1,home_team
19,12,0.15789473684210525,0.16666666666666666,23.92984733053322,23.820137506536778,1,1,9,4,0.47368421052631576,0.3333333333333333,18,10,1,2,0,0,434,375,0.7741935483870968,0.7146666666666667,12,7,22.842105263157894,31.25,10,7,0.2,0.42857142857142855,6,1,3,7,0,0,18,26,4,12,17,23,0.23529411764705882,0.5217391304347826,9,13,0,1,29,30,0,0,1,1,20,22,0,0,0,0,105,126,23,21,28,25,1,2,13,18,0.6923076923076923,0.7222222222222222,0,0,0,0,19,12,1,1,0.5421362669187079,0.4578637330812921,0,0,1,4,2,3,3,1,2,1,59,19,2,1,11,5,6,3,0.18181818181818182,0.2,2,2,2,2,2,1,0,0,3,1,5,1,0.4,1,0.2,1,0,1,0,1,0,1,1,1,1,1,1,1,1.699673171197595,1,4.921607686744467,1,home_team
14,12,0.7142857142857143,0.3333333333333333,19.294942391494633,27.457633093334202,4,0,9,5,0.6428571428571429,0.4166666666666667,12,11,2,1,0,0,396,393,0.6338383838383839,0.6183206106870229,9,4,28.285714285714285,32.75,14,7,0.21428571428571427,0.42857142857142855,6,5,6,1,1,0,16,21,20,16,25,28,0.8,0.5714285714285714,9,8,1,0,42,39,0,0,0,2,20,19,0,0,0,0,190,135,58,34,57,28,2,2,27,15,0.5185185185185185,0.5333333333333333,0,0,0,0,20,20,5,5,0.5354426180042513,0.4645573819957487,1,0,4,1,2,0,1,3,1,2,65,93,1,3,6,10,4,4,0.5,0.3,3,3,3,3,0,1,0,0,0,1,0,1,0.4,1,0.2,1,0,1,0,1,2,1,1,1,1,1,0,1,2.0548046676563256,1,2.160246899469287,1,home_team
2,19,0.5,0.2631578947368421,9.960923651951164,14.771435973813984,0,3,2,13,1.0,0.6842105263157895,2,18,0,0,0,1,322,571,0.6925465838509317,0.7950963222416813,1,9,161.0,30.05263157894737,5,14,0.6,0.21428571428571427,1,5,7,1,0,0,24,17,7,10,13,14,0.5384615384615384,0.7142857142857143,11,10,0,0,26,18,0,0,2,0,18,11,1,1,1,0,178,158,24,35,32,76,1,4,10,12,0.6,0.8333333333333334,0,0,0,0,10,11,2,2,0.3495266565338495,0.6504733434661504,0,0,3,1,4,0,0,0,0,0,69,75,1,3,0,10,0,8,0.0,0.4,3,3,3,3,3,0,0,0,4,1,3,1,0.2,1,0.4,1,0,1,0,1,1,1,1,1,1,1,0,1,3.7416573867739413,1,0.9428090415820634,1,away_team
4,25,0.25,0.4,28.60996329952207,18.039898660142306,0,3,1,16,0.25,0.64,4,18,0,7,0,0,268,711,0.6417910447761194,0.8537271448663853,1,19,67.0,28.44,5,17,0.0,0.4117647058823529,1,15,13,4,0,0,25,12,14,8,26,10,0.5384615384615384,0.8,7,10,1,0,35,10,0,0,1,0,17,13,1,1,0,0,189,97,18,35,23,37,2,0,10,24,0.6,0.5416666666666666,0,0,0,0,6,15,1,1,0.23800865868893933,0.7619913413110607,0,0,3,4,10,0,0,5,0,5,56,90,0,1,2,17,0,11,0.0,0.29411764705882354,3,3,3,3,3,2,0,0,4,1,9,1,0.2,1,1.0,1,1,1,1,1,1,1,1,1,0,1,2,1,5.0990195135927845,1,1.632993161855452,1,away_team
18,4,0.4444444444444444,0.25,19.32730826425047,38.70723446592381,1,0,7,3,0.3888888888888889,0.75,17,4,1,0,0,0,621,299,0.8115942028985508,0.5919732441471572,15,2,34.5,74.75,7,6,0.42857142857142855,0.3333333333333333,4,0,8,8,0,0,16,23,12,19,23,41,0.5217391304347826,0.4634146341463415,9,13,0,0,22,41,0,0,0,0,30,12,0,1,0,0,207,310,80,44,54,65,2,4,30,24,0.36666666666666664,0.7083333333333334,0,0,0,0,24,16,3,1,0.6999959680600233,0.3000040319399767,1,0,2,6,5,2,7,3,3,2,147,100,3,5,14,1,4,0,0.35714285714285715,1.0,3,3,3,3,3,0,1,0,3,1,3,1,0.6,1,0.4,1,0,1,0,1,1,1,2,1,2,1,5,1,4.320493798938574,1,5.354126134736337,1,home_team
14,9,0.6428571428571429,0.3333333333333333,17.74742509579105,17.098909846282403,3,1,8,4,0.5714285714285714,0.4444444444444444,13,8,1,1,0,0,380,539,0.5868421052631579,0.6975881261595547,8,5,27.142857142857142,59.888888888888886,7,14,0.2857142857142857,0.21428571428571427,4,3,10,8,0,1,35,18,20,10,27,18,0.7407407407407407,0.5555555555555556,17,9,0,0,36,38,0,0,1,1,18,27,2,1,0,0,363,111,72,36,75,34,1,3,14,27,0.5,0.5185185185185185,1,0,0,0,12,15,5,5,0.4127750399363927,0.5872249600636074,0,4,6,4,4,1,2,3,0,2,55,217,0,8,8,9,5,4,0.625,0.3333333333333333,2,3,1,3,0,1,0,0,3,1,6,1,0.2,1,0.6,1,0,1,1,1,2,1,0,1,1,1,1,1,3.559026084010437,1,3.7416573867739413,1,home_team
28,10,0.5714285714285714,0.4,14.502112486201275,21.15541210405518,6,0,19,4,0.6785714285714286,0.4,23,9,5,1,0,0,676,271,0.8387573964497042,0.6162361623616236,19,7,24.142857142857142,27.1,22,2,0.36363636363636365,0.5,12,2,2,14,0,0,20,16,8,10,10,15,0.8,0.6666666666666666,8,9,2,1,11,28,0,1,0,1,13,17,0,0,0,0,111,153,35,21,44,22,2,1,17,7,0.8235294117647058,0.42857142857142855,0,0,0,0,12,7,1,0,0.6999338016287796,0.3000661983712204,0,0,2,6,0,8,7,1,7,0,91,56,8,1,16,4,11,1,0.5625,0.25,3,3,3,3,1,1,0,0,9,1,4,1,0.8,1,0.2,1,1,1,1,1,1,1,0,1,2,1,1,1,1.632993161855452,1,2.449489742783178,1,home_team
9,17,0.4444444444444444,0.29411764705882354,20.84714467853961,11.48374526696207,0,2,3,14,0.3333333333333333,0.8235294117647058,8,15,1,2,0,0,380,481,0.65,0.7297297297297297,8,13,42.22222222222222,28.294117647058822,11,24,0.18181818181818182,0.375,1,4,9,4,0,1,17,18,18,20,29,30,0.6206896551724138,0.6666666666666666,11,8,2,0,34,21,0,0,0,1,25,26,0,0,0,0,228,146,44,48,42,27,3,1,24,23,0.375,0.7391304347826086,0,0,0,0,18,23,5,5,0.3924331561892964,0.6075668438107036,2,1,4,2,3,2,1,5,1,5,55,110,2,5,6,13,3,11,0.5,0.3076923076923077,2,1,2,1,3,0,0,0,0,1,1,1,0.0,1,0.2,1,0,1,0,1,5,1,2,1,2,1,1,1,2.160246899469287,1,2.0548046676563256,1,away_team
13,19,0.23076923076923078,0.3684210526315789,8.877637951381496,17.190297316724035,3,5,6,17,0.46153846153846156,0.8947368421052632,10,13,3,6,0,0,417,476,0.6834532374100719,0.7436974789915967,8,15,32.07692307692308,25.05263157894737,11,19,0.18181818181818182,0.2631578947368421,1,6,6,4,0,0,18,26,11,18,23,24,0.4782608695652174,0.75,10,8,0,3,46,43,0,0,1,0,16,16,0,0,0,0,173,88,33,28,41,35,7,0,10,23,0.5,0.6956521739130435,0,0,0,0,19,16,5,6,0.41215865151726716,0.5878413484827328,2,1,2,1,3,2,2,6,1,6,40,64,3,3,7,11,5,10,0.2857142857142857,0.36363636363636365,1,3,1,3,1,0,0,0,6,1,7,1,0.4,1,0.4,1,1,1,1,1,3,1,1,1,2,1,1,1,4.109609335312651,1,3.0912061651652345,1,away_team
4,20,0.25,0.6,19.762590923257,17.606701699289815,0,3,3,13,0.75,0.65,4,16,0,4,0,0,299,637,0.6153846153846154,0.8021978021978022,4,17,74.75,31.85,0,24,0.0,0.25,0,7,13,4,0,0,20,16,22,20,36,29,0.6111111111111112,0.6896551724137931,8,6,1,0,33,5,0,0,1,0,9,12,1,0,0,0,168,129,29,35,31,49,3,3,26,25,0.5,0.32,0,0,0,0,16,19,5,7,0.28007627777203126,0.7199237222279686,0,0,5,3,8,1,2,7,2,6,45,70,0,3,3,11,2,6,0.3333333333333333,0.5454545454545454,3,3,3,3,1,0,0,0,4,1,6,1,0.2,1,0.6,1,0,1,1,1,2,1,0,1,1,1,2,1,2.0548046676563256,1,4.496912521077347,1,away_team
5,14,0.4,0.42857142857142855,26.10450704192958,17.707419959948975,0,3,2,8,0.4,0.5714285714285714,4,13,1,1,0,0,538,343,0.758364312267658,0.6151603498542274,2,8,107.6,24.5,8,12,0.25,0.08333333333333333,3,5,6,9,0,2,15,17,13,27,20,36,0.65,0.75,9,15,1,0,17,20,0,0,0,0,17,19,1,1,0,0,120,157,39,36,27,46,2,8,12,16,0.5,0.875,0,0,0,0,31,18,2,3,0.5280392958767909,0.4719607041232091,1,5,4,5,1,1,1,2,1,1,83,72,1,4,2,5,2,3,0.0,0.4,3,3,3,3,0,1,0,1,4,1,1,1,0.4,1,0.2,1,0,1,0,1,1,1,4,1,2,1,0,1,6.64997911442,1,6.944222218666553,1,away_team
12,14,0.5,0.2857142857142857,17.92625664881217,15.565615085355098,1,0,6,7,0.5,0.5,11,10,1,4,0,0,526,500,0.7984790874524715,0.842,9,11,43.833333333333336,35.714285714285715,15,11,0.13333333333333333,0.2727272727272727,10,8,8,6,0,0,18,31,6,5,16,14,0.4375,0.35714285714285715,8,9,0,0,24,33,0,0,0,0,22,25,1,2,0,0,173,126,38,23,65,49,0,1,16,13,0.6875,0.6153846153846154,0,0,0,0,9,12,2,2,0.48941259711378,0.51058740288622,2,0,4,4,2,2,1,3,1,2,59,68,1,1,8,6,3,3,0.375,0.16666666666666666,3,3,3,3,1,1,0,1,9,1,9,1,1.0,1,0.8,1,1,1,1,1,0,1,1,1,4,1,2,1,5.887840577551898,1,5.436502143433363,1,home_team
